date,close,position,strategy_equity,benchmark_equity,strategy_ret,ret
2023-03-03,95.46844070645774,0.0,1.0,0.956717514486408,-0.0,-0.0016816099789389582
2023-03-06,95.55519456307607,0.0,1.0,0.9575869005731799,0.0,0.0009087176450810475
2023-03-07,95.35172354114744,0.0,1.0,0.9555478572104824,-0.0,-0.0021293559482454816
2023-03-08,96.31069179450463,0.0,1.0,0.9651579620475799,0.0,0.010057167482068419
2023-03-09,95.14193170785441,0.0,1.0,0.9534454711253805,-0.0,-0.012135309848505416
2023-03-10,94.7626316544792,0.0,1.0,0.9496443929719677,-0.0,-0.003986675975214626
2023-03-13,95.3819055851766,0.0,1.0,0.9558503204112223,0.0,0.006535001401769769
2023-03-14,96.30943200556533,0.0,1.0,0.9651453373295698,0.0,0.009724343571228422
2023-03-15,96.60873938318385,0.0,1.0,0.9681447851917497,0.0,0.0031077680699147514
2023-03-16,97.59830985030908,0.0,1.0,0.9780615638749608,0.0,0.010243074005968023
2023-03-17,98.1766499416564,0.0,1.0,0.983857281188737,0.0,0.005925718306334815
2023-03-20,97.51810587344687,0.0,1.0,0.977257816072779,-0.0,-0.006707746379621571
2023-03-21,98.70406707065665,0.0,1.0,0.989142684417498,0.0,0.012161446190811498
2023-03-22,98.47630420570016,0.0,1.0,0.9868602053025046,-0.0,-0.0023075327260166922
2023-03-23,97.36831053447007,0.0,1.0,0.9757566726234146,-0.0,-0.011251373415839039
2023-03-24,97.87859593112461,0.0,1.0,0.9808703936892811,0.0,0.005240774887163013
2023-03-27,99.48007092024599,0.0,1.0,0.9969192487849182,0.0,0.016361850861125182
2023-03-28,100.41760443722201,0.0,1.0,1.0063145497814738,0.0,0.009424335028144881
2023-03-29,101.39397586213484,0.0,1.0,1.0160990569541668,0.0,0.009723110109873367
2023-03-30,101.72021460974965,0.0,1.0,1.0193683920500116,0.0,0.00321753580368922
2023-03-31,99.90124758500832,0.0,1.0,1.0011399848615663,-0.0,-0.01788206043134899
2023-04-03,100.613515647417,0.0,1.0,1.0082778340321727,0.0,0.007129721396147648
2023-04-04,100.90688856564691,0.0,1.0,1.0112178109195038,0.0,0.0029158400473547896
2023-04-05,98.95912594530758,0.0,1.0,0.9916987049285486,-0.0,-0.01930257337260155
2023-04-06,98.60434125937788,0.0,1.0,0.9881433025318115,-0.0,-0.0035851639001518443
2023-04-07,98.07041257826278,0.0,1.0,0.9827926451111033,-0.0,-0.005414859774891756
2023-04-10,99.06404097631693,0.0,1.0,0.9927500895217899,0.0,0.010131785641884772
2023-04-11,99.31815854996401,0.0,1.0,0.9952966769767425,0.0,0.002565184815223054
2023-04-12,99.71054216511943,0.0,1.0,0.9992288693770661,0.0,0.003950774167424953
2023-04-13,100.0581905722375,0.0,1.0,1.0027127570106331,0.0,0.003486576239274397
2023-04-14,99.15131304581847,0.0,1.0,0.9936246687733177,-0.0,-0.009063501161000076
2023-04-17,97.75225359254598,0.0,1.0,0.979604279701822,-0.0,-0.014110347208674545
2023-04-18,97.94173241403577,0.0,1.0,0.9815031030805436,0.0,0.0019383575777145445
2023-04-19,97.8546850824176,0.0,1.0,0.9806307759938944,-0.0,-0.0008887665091544816
2023-04-20,97.98412877057837,0.0,1.0,0.9819279695238893,0.0,0.0013228154385427349
2023-04-21,97.99220392821097,0.0,1.0,0.9820088930697457,0.0,8.241291456001498e-05
2023-04-24,97.73740753240209,0.0,1.0,0.9794555029368964,-0.0,-0.0026001700706267394
2023-04-25,98.30670660477213,0.0,1.0,0.98516061752227,0.0,0.005824781797914014
2023-04-26,98.58991620005455,0.0,1.0,0.9879987447407758,0.0,0.0028808776640338873
2023-04-27,98.22914971438014,0.0,1.0,0.984383396957463,-0.0,-0.0036592635391062833
2023-04-28,96.87270739267376,0.0,1.0,0.9707900867811995,-0.0,-0.013808959210687366
2023-05-01,95.00630751779737,0.0,1.0,0.9520863409557091,-0.0,-0.019266519178729458
2023-05-02,94.0340411735423,0.0,1.0,0.9423429720118863,-0.0,-0.010233703105164138
2023-05-03,94.0327600164082,0.0,1.0,0.9423301331568685,-0.0,-1.3624397272704591e-05
2023-05-04,94.83310471155451,0.0,1.0,0.9503506243454395,0.0,0.008511338973849591
2023-05-05,94.6244683903345,0.0,1.0,0.9482598179889918,-0.0,-0.0022000368105062895
2023-05-08,95.2459995331518,0.0,1.0,0.9544883656193068,0.0,0.006568397724079578
2023-05-09,96.2404824880073,0.0,1.0,0.9644543737967516,0.0,0.010441204457194653
2023-05-10,98.19562815885692,0.0,1.0,0.9840474675231435,0.0,0.020315210608937484
2023-05-11,98.52408105650086,0.0,1.0,0.9873389912720857,0.0,0.003344883105310892
2023-05-12,99.81013435938839,0.0,1.0,1.0002269122471306,0.0,0.013053187495857044
2023-05-15,100.09587400431737,0.0,1.0,1.003090393842344,0.0,0.002862831983575065
2023-05-16,99.20349328740302,0.0,1.0,0.9941475824258784,-0.0,-0.008915259752623306
2023-05-17,97.50776049080982,0.0,1.0,0.9771541419298927,-0.0,-0.01709347867096256
2023-05-18,97.8272896037424,0.0,1.0,0.9803562377897261,0.0,0.0032769608421341356
2023-05-19,98.61019927231764,0.0,1.0,0.9882020074141589,0.0,0.008002978225671864
2023-05-22,100.66157359304756,0.0,1.0,1.0087594369362818,0.0,0.02080286152819677
2023-05-23,100.20523405113246,0.0,1.0,1.0041863232552353,-0.0,-0.004533403617948406
2023-05-24,100.67660904763893,0.0,1.0,1.008910111679049,0.0,0.0047040955591795
2023-05-25,100.65792676370282,0.0,1.0,1.0087228909795172,-0.0,-0.00018556727439311693
2023-05-26,98.83891125239393,0.0,1.0,0.9904939978928204,-0.0,-0.018071259460559652
2023-05-29,99.20316925509043,0.0,1.0,0.9941443352021214,0.0,0.003685370448550662
2023-05-30,99.01244729515585,0.0,1.0,0.9922330539649258,-0.0,-0.0019225389810294535
2023-05-31,98.0672610202052,0.0,1.0,0.9827610624145674,-0.0,-0.009546135872523731
2023-06-01,99.45896092911907,0.0,1.0,0.9967076993127333,0.0,0.014191279479368157
2023-06-02,99.02451773067251,0.0,1.0,0.9923540153735423,-0.0,-0.004368064922336878
2023-06-05,99.44925763751493,0.0,1.0,0.9966104597542244,0.0,0.0042892398425775635
2023-06-06,99.28786977872508,0.0,1.0,0.99499314423103,-0.0,-0.0016228161237572536
2023-06-07,98.76673693709418,0.0,1.0,0.9897707177069041,-0.0,-0.005248706038233131
2023-06-08,98.67764028480214,0.0,1.0,0.988877853770936,-0.0,-0.0009020916864833639
2023-06-09,99.34657681440058,0.0,1.0,0.9955814648198937,0.0,0.006779008169102596
2023-06-12,98.83757896233047,0.0,1.0,0.9904806466195761,-0.0,-0.005123456372543411
2023-06-13,97.574950988569,0.0,1.0,0.9778274778044248,-0.0,-0.012774776426309309
2023-06-14,99.01968014952698,0.0,1.0,0.9923055365403758,0.0,0.014806352924811916
2023-06-15,99.39808580170272,0.0,1.0,0.996097651634518,0.0,0.003821519637352111
2023-06-16,98.66524803263688,0.0,1.0,0.9887536673423873,-0.0,-0.007372755351927385
2023-06-19,98.61711791063527,1.0,0.9992121876956547,0.9882713411374912,-0.0007878123043453585,-0.0004878123043453586
2023-06-20,97.41167722533277,1.0,0.9869983748220119,0.9761912630743182,-0.012223442652165573,-0.012223442652165573
2023-06-21,97.37975019153863,0.0,0.9867022753095653,0.9758713128144165,-0.0003,-0.0003277536605830189
2023-06-22,98.06906001562079,0.0,0.9867022753095653,0.9827790906803469,0.0,0.007078574577633834
2023-06-23,96.57906480578302,0.0,0.9867022753095653,0.9678474074643643,-0.0,-0.015193326107137528
2023-06-26,97.26295914736689,0.0,0.9867022753095653,0.9747009151765436,0.0,0.007081186206960632
2023-06-27,97.9028680281847,0.0,0.9867022753095653,0.9811136315613874,0.0,0.006579163192518722
2023-06-28,97.6973600023049,0.0,0.9867022753095653,0.9790541747788968,-0.0,-0.002099101180780827
2023-06-29,97.7825169603752,0.0,0.9867022753095653,0.9799075578724444,0.0,0.0008716403193320676
2023-06-30,97.52494620404099,0.0,0.9867022753095653,0.9773263650512257,-0.0,-0.0026341186987300924
2023-07-03,97.17854157666619,0.0,0.9867022753095653,0.9738549417027748,-0.0,-0.00355195917411788
2023-07-04,95.74078888583036,0.0,0.9867022753095653,0.9594467962397939,-0.0,-0.014794960569577631
2023-07-05,96.99476287270376,0.0,0.9867022753095653,0.9720132408897166,0.0,0.013097594050209382
2023-07-06,96.47035348010664,0.0,0.9867022753095653,0.966757979078104,-0.0,-0.005406574304278267
2023-07-07,96.56791237240748,0.0,0.9867022753095653,0.9677356456270434,0.0,0.001011283661575435
2023-07-10,96.38389112769818,0.0,0.9867022753095653,0.9658915142413396,-0.0,-0.0019056148174730891
2023-07-11,96.72592122492955,0.0,0.9867022753095653,0.9693190991278351,0.0,0.0035486230450918477
2023-07-12,97.15440314177741,0.0,0.9867022753095653,0.9736130432988677,0.0,0.004429856148399525
2023-07-13,96.35121922583858,0.0,0.9867022753095653,0.9655640994379832,-0.0,-0.008267087131056172
2023-07-14,96.61681132498101,0.0,0.9867022753095653,0.9682256765107676,0.0,0.0027564996195836855
2023-07-17,96.39305375367483,0.0,0.9867022753095653,0.9659833356294937,-0.0,-0.0023159279243190056
2023-07-18,95.6977440742997,0.0,0.9867022753095653,0.9590154314369921,-0.0,-0.007213275773500616
2023-07-19,96.67823869705144,0.0,0.9867022753095653,0.9688412583961924,0.0,0.010245744371889076
2023-07-20,97.57522513775172,0.0,0.9867022753095653,0.9778302251345664,0.0,0.009278059393604154
2023-07-21,96.8521433054906,0.0,0.9867022753095653,0.9705840079740893,-0.0,-0.007410506419434859
2023-07-24,96.59778817649826,0.0,0.9867022753095653,0.9680350399066768,-0.0,-0.0026262209622976984
2023-07-25,95.79878850535619,0.0,0.9867022753095653,0.9600280276019416,-0.0,-0.0082714075158965
2023-07-26,94.90954818869454,0.0,0.9867022753095653,0.9511166870663453,-0.0,-0.009282375388410258
2023-07-27,94.14462910268888,0.0,0.9867022753095653,0.9434512063972236,-0.0,-0.008059453454407839
2023-07-28,94.54080668824908,0.0,0.9867022753095653,0.9474214192984461,0.0,0.004208180427670127
2023-07-31,93.4528115308095,0.0,0.9867022753095653,0.9365182976480217,-0.0,-0.011508206832074874
2023-08-01,92.34298380067847,0.0,0.9867022753095653,0.9253963853215829,-0.0,-0.011875808891690154
2023-08-02,92.53273957470006,0.0,0.9867022753095653,0.9272979841236372,0.0,0.0020549019125393198
2023-08-03,91.97860487318485,0.0,0.9867022753095653,0.9217448361890817,-0.0,-0.005988525834878855
2023-08-04,92.86435646237507,0.0,0.9867022753095653,0.930621215153603,0.0,0.009629974170748179
2023-08-07,92.13028203428124,0.0,0.9867022753095653,0.9232648379351526,-0.0,-0.007904802833488156
2023-08-08,91.74982225911235,0.0,0.9867022753095653,0.919452137866228,-0.0,-0.004129584396879604
2023-08-09,91.15985392617283,0.0,0.9867022753095653,0.913539890500095,-0.0,-0.0064301850228480895
2023-08-10,89.46549612274349,0.0,0.9867022753095653,0.896560229217768,-0.0,-0.018586666503453864
2023-08-11,89.69339527815487,0.0,0.9867022753095653,0.8988440741397683,0.0,0.0025473413247349974
2023-08-14,90.17256867516595,0.0,0.9867022753095653,0.9036460126443053,0.0,0.005342348737329861
2023-08-15,90.8435336283566,0.0,0.9867022753095653,0.9103699511267386,0.0,0.007440898746133184
2023-08-16,90.68665908689002,0.0,0.9867022753095653,0.9087978648929268,-0.0,-0.0017268652506226
2023-08-17,91.15305115326532,0.0,0.9867022753095653,0.9134717178983481,0.0,0.005142896111416384
2023-08-18,91.02185158424186,0.0,0.9867022753095653,0.9121569281662757,-0.0,-0.0014393327196789985
2023-08-21,90.93555605656285,0.0,0.9867022753095653,0.9112921351295253,-0.0,-0.000948074843315494
2023-08-22,90.33754302647031,0.0,0.9867022753095653,0.9052992694710218,-0.0,-0.006576228881479129
2023-08-23,90.20790466022528,0.0,0.9867022753095653,0.9040001250142962,-0.0,-0.0014350441898453026
2023-08-24,89.51525882651619,0.0,0.9867022753095653,0.8970589160080333,-0.0,-0.007678327484913816
2023-08-25,89.93245680724459,0.0,0.9867022753095653,0.9012397805138075,0.0,0.004660635362033094
2023-08-28,89.43618419484343,0.0,0.9867022753095653,0.8962664857084174,-0.0,-0.005518281497244537
2023-08-29,88.68057376730789,0.0,0.9867022753095653,0.8886942898623097,-0.0,-0.008448598677794572
2023-08-30,88.59500229649755,0.0,0.9867022753095653,0.8878367528138484,-0.0,-0.0009649404280454021
2023-08-31,88.54559957716735,0.0,0.9867022753095653,0.8873416735342802,-0.0,-0.0005576242231459805
2023-09-01,87.35056964529298,0.0,0.9867022753095653,0.8753659247140485,-0.0,-0.013496209157552896
2023-09-04,86.6010867217385,0.0,0.9867022753095653,0.8678551343998149,-0.0,-0.008580172133941799
2023-09-05,86.1932856738038,0.0,0.9867022753095653,0.8637684393401914,-0.0,-0.00470895993770859
2023-09-06,86.45523398734191,0.0,0.9867022753095653,0.866393500958435,0.0,0.003039080265827776
2023-09-07,86.81672744374968,0.0,0.9867022753095653,0.8700161339307378,0.0,0.004181279024248585
2023-09-08,87.36436657310416,0.0,0.9867022753095653,0.8755041878131982,0.0,0.006307990930771945
2023-09-11,87.1824018536109,0.0,0.9867022753095653,0.8736806654756637,-0.0,-0.0020828253741300706
2023-09-12,86.60692895172313,0.0,0.9867022753095653,0.8679136811164953,-0.0,-0.006600792013668588
2023-09-13,85.62252131488015,0.0,0.9867022753095653,0.8580486406843626,-0.0,-0.011366384292320508
2023-09-14,85.70010822410549,0.0,0.9867022753095653,0.8588261620767879,0.0,0.0009061507186878259
2023-09-15,85.42550262963101,0.0,0.9867022753095653,0.8560742580981999,-0.0,-0.003204261933443364
2023-09-18,85.72387121899936,0.0,0.9867022753095653,0.8590642980853304,0.0,0.0034927343730355442
2023-09-19,86.42257307434224,0.0,0.9867022753095653,0.8660661962776977,0.0,0.008150610155692739
2023-09-20,87.82216396233575,0.0,0.9867022753095653,0.8800919110139015,0.0,0.016194737534481307
2023-09-21,87.22441819678329,0.0,0.9867022753095653,0.8741017236924965,-0.0,-0.006806320165474555
2023-09-22,87.63503092786648,0.0,0.9867022753095653,0.8782165954615482,0.0,0.004707543364254052
2023-09-25,86.5036091752416,0.0,0.9867022753095653,0.8668782830412647,-0.0,-0.012910610524644706
2023-09-26,87.25054746709439,0.0,0.9867022753095653,0.874363572847698,0.0,0.00863476447947531
2023-09-27,86.43171047331523,0.0,0.9867022753095653,0.8661577648585775,-0.0,-0.009384892330767003
2023-09-28,86.36877654653975,0.0,0.9867022753095653,0.8655270853423315,-0.0,-0.0007281346907385133
2023-09-29,85.64460307832566,0.0,0.9867022753095653,0.8582699285747136,-0.0,-0.0083846674361987
2023-10-02,86.75220635577988,0.0,0.9867022753095653,0.8693695490021721,0.0,0.01293255193723386
2023-10-03,87.17378328205172,0.0,0.9867022753095653,0.8735942962179327,0.0,0.004859552788120558
2023-10-04,87.8436570984386,0.0,0.9867022753095653,0.8803073000953474,0.0,0.007684349481764441
2023-10-05,87.78974903185836,0.0,0.9867022753095653,0.8797670713968607,-0.0,-0.0006136819476882938
2023-10-06,88.10666735375447,0.0,0.9867022753095653,0.8829430037466088,0.0,0.003609969562404114
2023-10-09,87.38197407197026,0.0,0.9867022753095653,0.8756806377732774,-0.0,-0.008225180948843724
2023-10-10,87.09824282471135,0.0,0.9867022753095653,0.8728372829258434,-0.0,-0.003247022629921603
2023-10-11,88.11316260532904,0.0,0.9867022753095653,0.8830080945860151,0.0,0.011652586179726532
2023-10-12,86.87200966712214,0.0,0.9867022753095653,0.8705701334613554,-0.0,-0.01408589706133001
2023-10-13,86.97813640702739,0.0,0.9867022753095653,0.8716336609482543,0.0,0.0012216448118549383
2023-10-16,87.88876343725882,0.0,0.9867022753095653,0.8807593240735788,0.0,0.010469608430905053
2023-10-17,88.71759652791272,0.0,0.9867022753095653,0.8890653059095307,0.0,0.009430478462079783
2023-10-18,89.263654212813,0.0,0.9867022753095653,0.8945375116688175,0.0,0.006155009899625474
2023-10-19,89.34806013062165,0.0,0.9867022753095653,0.8953833683655046,0.0,0.0009455799065476445
2023-10-20,90.39604745841461,0.0,0.9867022753095653,0.9058855597078999,0.0,0.011729267834812207
2023-10-23,90.26684234210934,0.0,0.9867022753095653,0.9045907569771149,-0.0,-0.0014293226301150819
2023-10-24,90.31896760473252,0.0,0.9867022753095653,0.905113119669223,0.0,0.0005774574724306536
2023-10-25,89.19364843553649,0.0,0.9867022753095653,0.8938359630445804,-0.0,-0.012459389196307291
2023-10-26,89.50323250611392,0.0,0.9867022753095653,0.8969383966900415,0.0,0.003470920586920334
2023-10-27,89.36682452503787,0.0,0.9867022753095653,0.8955714119184723,-0.0,-0.0015240564754656072
2023-10-30,89.45959729594016,0.0,0.9867022753095653,0.8965011153276079,0.0,0.001038111977183398
2023-10-31,87.94499821431224,0.0,0.9867022753095653,0.8813228694267042,-0.0,-0.016930537666266177
2023-11-01,87.20919421449477,0.0,0.9867022753095653,0.8739491596578496,-0.0,-0.008366638407614646
2023-11-02,87.20048594355205,0.0,0.9867022753095653,0.8738618914960347,-0.0,-9.985496393072335e-05
2023-11-03,86.45578366951436,0.0,0.9867022753095653,0.8663990094862573,-0.0,-0.008540116101185102
2023-11-06,87.00114213689652,0.0,0.9867022753095653,0.8718642081797422,0.0,0.006307946608486548
2023-11-07,88.55980486957556,0.0,0.9867022753095653,0.8874840289759817,0.0,0.01791542840008331
2023-11-08,88.63858686943902,0.0,0.9867022753095653,0.8882735267255824,0.0,0.0008895909377790723
2023-11-09,89.05231203042005,0.0,0.9867022753095653,0.8924195890762948,0.0,0.004667551408400028
2023-11-10,88.8392138688345,0.0,0.9867022753095653,0.8902840692963016,-0.0,-0.0023929548456053107
2023-11-13,88.60882234277967,0.0,0.9867022753095653,0.8879752475900411,-0.0,-0.0025933539483474766
2023-11-14,87.68108638628196,0.0,0.9867022753095653,0.8786781308482976,-0.0,-0.01047001790531421
2023-11-15,88.1474520235481,0.0,0.9867022753095653,0.8833517189997897,0.0,0.0053188852520775765
2023-11-16,87.30449148152289,0.0,0.9867022753095653,0.8749041617902172,-0.0,-0.009563073267279676
2023-11-17,87.02692771576434,0.0,0.9867022753095653,0.8721226131012164,-0.0,-0.0031792610099250496
2023-11-20,86.69691874786551,0.0,0.9867022753095653,0.8688154955114656,-0.0,-0.003792032840417736
2023-11-21,85.9231295818943,0.0,0.9867022753095653,0.8610611251443961,-0.0,-0.008925221070676836
2023-11-22,85.50071095224666,0.0,0.9867022753095653,0.856827942969861,-0.0,-0.004916238871921275
2023-11-23,85.47415654230727,0.0,0.9867022753095653,0.8565618333645518,-0.0,-0.0003105753115225651
2023-11-24,86.24756321061614,0.0,0.9867022753095653,0.8643123706092816,0.0,0.009048427028654604
2023-11-27,86.29084304942005,0.0,0.9867022753095653,0.8647460906899851,0.0,0.0005018094099449311
2023-11-28,87.23542024289,0.0,0.9867022753095653,0.8742119784544637,0.0,0.010946436030633944
2023-11-29,87.5173240829541,0.0,0.9867022753095653,0.8770370203132658,0.0,0.003231529569975189
2023-11-30,87.66082600684442,0.0,0.9867022753095653,0.878475095586439,0.0,0.0016396973444285923
2023-12-01,88.04663030750824,0.0,0.9867022753095653,0.8823413547279723,0.0,0.004401102730126061
2023-12-04,87.8924892504034,0.0,0.9867022753095653,0.8807966615503904,-0.0,-0.0017506752565826789
2023-12-05,88.58030649571084,0.0,0.9867022753095653,0.8876894818424361,0.0,0.007825665778424806
2023-12-06,88.7254709940679,0.0,0.9867022753095653,0.889144218266663,0.0,0.0016387897502261328
2023-12-07,88.85564076822025,0.0,0.9867022753095653,0.8904486881193886,0.0,0.001467107164311976
2023-12-08,90.18266756096756,0.0,0.9867022753095653,0.9037472165694107,0.0,0.014934637590525712
2023-12-11,89.63220415165793,0.0,0.9867022753095653,0.8982308597411924,-0.0,-0.006103871444449016
2023-12-12,88.99527977958824,0.0,0.9867022753095653,0.8918480520022879,-0.0,-0.007105976898571065
2023-12-13,88.99901330984204,0.0,0.9867022753095653,0.8918854668145363,0.0,4.195200310674885e-05
2023-12-14,89.26430392424027,0.0,0.9867022753095653,0.8945440226194231,0.0,0.002980826466858044
2023-12-15,89.09766862239974,0.0,0.9867022753095653,0.8928741209155422,-0.0,-0.001866763023010365
2023-12-18,89.79444544494847,0.0,0.9867022753095653,0.8998567277842376,0.0,0.007820370985257785
2023-12-19,90.09970314122894,0.0,0.9867022753095653,0.9029158055517408,0.0,0.00339951647084491
2023-12-20,90.4232213375383,1.0,0.9899491857385118,0.9061578771973424,0.003290668837190725,0.0035906688371907247
2023-12-21,89.57430054528932,1.0,0.9806552407251362,0.8976505905553251,-0.009388305124411134,-0.009388305124411134
2023-12-22,90.84490189509987,1.0,0.994565724703006,0.9103836629329448,0.014184887206215135,0.014184887206215135
2023-12-25,90.98097484670282,1.0,0.996055444994407,0.911747290274955,0.001497860075407198,0.001497860075407198
2023-12-26,90.42517268708778,1.0,0.9899705490218478,0.9061774322490125,-0.006108993232393223,-0.006108993232393223
2023-12-27,91.48641057423691,1.0,1.0015889316310727,0.9168124113704789,0.011736089139928962,0.011736089139928962
2023-12-28,91.5630545112879,1.0,1.0024280258587843,0.9175804829595116,0.0008377630794553781,0.0008377630794553781
2023-12-29,91.12872779050791,1.0,0.997673037292566,0.9132279662775087,-0.004743471295253099,-0.004743471295253099
2024-01-01,90.34146493060676,1.0,0.9890541204303576,0.9053385720337296,-0.008639019538503323,-0.008639019538503323
2024-01-02,90.34368736571265,1.0,0.9890784515456496,0.9053608437140344,2.4600388178308563e-05,2.4600388178308563e-05
2024-01-03,89.89803177263994,1.0,0.9841994350169716,0.9008947970480742,-0.0049328913404729224,-0.0049328913404729224
2024-01-04,89.20985343921689,1.0,0.9766652909029063,0.8939983581850964,-0.007655099003318733,-0.007655099003318733
2024-01-05,89.15428396649165,1.0,0.9760569189220971,0.8934414800436541,-0.0006229073424395271,-0.0006229073424395271
2024-01-08,88.99924439397078,1.0,0.9743595529545505,0.8918877825770193,-0.0017390030587777217,-0.0017390030587777217
2024-01-09,88.62228089232633,1.0,0.9702325742207023,0.8881101197004014,-0.004235580922190341,-0.004235580922190341
2024-01-10,89.28928857891461,0.0,0.9699415044484361,0.8947944012423843,-0.0003,0.007526410738611711
2024-01-11,90.34907622587586,1.0,0.9811628998091497,0.9054148470774819,0.011569146499298156,0.011869146499298155
2024-01-12,91.38855631832841,1.0,0.99245133068646,0.9158317848953638,0.011505154627744263,0.011505154627744263
2024-01-15,91.1293681458749,1.0,0.989636627653471,0.9132343834682635,-0.0028361119038875504,-0.0028361119038875504
2024-01-16,90.76480998731643,1.0,0.9856776393058084,0.9095810382081871,-0.004000446463920615,-0.004000446463920615
2024-01-17,89.65266372843608,1.0,0.9736000764356922,0.8984358912185874,-0.012253055551328274,-0.012253055551328274
2024-01-18,89.47134736198554,1.0,0.9716310370241025,0.8966188662188846,-0.002022431447210149,-0.002022431447210149
2024-01-19,88.79828763200608,1.0,0.964321817450452,0.8898739353579442,-0.007522628750144755,-0.007522628750144755
2024-01-22,88.9260697123321,1.0,0.9657094911457853,0.8911544774237908,0.001439015140196842,0.001439015140196842
2024-01-23,88.73667290847017,1.0,0.963652700694191,0.8892564759680051,-0.002129823171929335,-0.002129823171929335
2024-01-24,89.1819750686606,1.0,0.9684885438155021,0.8937189807783931,0.005018242690367103,0.005018242690367103
2024-01-25,89.1472583989184,1.0,0.9681115315672437,0.8933710747505871,-0.0003892789962935961,-0.0003892789962935961
2024-01-26,89.46697921960636,1.0,0.9715836003548792,0.8965750917706059,0.0035864346972653838,0.0035864346972653838
2024-01-29,89.89315103310699,1.0,0.9762116938542066,0.9008458857119268,0.004763453703455767,0.004763453703455767
